DatGeracaoConjuntoDados;IdeConjUnidConsumidoras;CodMunicipio;NomMunicipio;SigUF
2026-07-05;13960;3546256;Santa Cruz da Esperança;SP
2026-07-05;13960;3551405;Serra Azul;SP
2026-07-05;13960;3551504;Serrana;SP
2026-07-05;13961;3513108;Cravinhos;SP
2026-07-05;13961;3543402;Ribeirão Preto;SP
2026-07-05;13961;3550902;São Simão;SP
2026-07-05;13961;3551405;Serra Azul;SP
2026-07-05;13962;3505609;Barrinha;SP
2026-07-05;13962;3513108;Cravinhos;SP
2026-07-05;13962;3514601;Dumont;SP
2026-07-05;13962;3543402;Ribeirão Preto;SP
2026-07-05;13963;3503208;Araraquara;SP
2026-07-05;13964;3543402;Ribeirão Preto;SP
2026-07-05;13965;3543402;Ribeirão Preto;SP
2026-07-05;13966;3507803;Brodowski;SP
2026-07-05;13966;3543402;Ribeirão Preto;SP
2026-07-05;13966;3551504;Serrana;SP
2026-07-05;13967;3543402;Ribeirão Preto;SP
2026-07-05;13968;3543402;Ribeirão Preto;SP
2026-07-05;13969;3543402;Ribeirão Preto;SP
2026-07-05;13970;3543402;Ribeirão Preto;SP
2026-07-05;13971;3543402;Ribeirão Preto;SP
2026-07-05;13972;3525102;Jardinópolis;SP
2026-07-05;13972;3543402;Ribeirão Preto;SP
2026-07-05;13973;3506805;Bocaina;SP
2026-07-05;13974;3551702;Sertãozinho;SP
2026-07-05;13975;3505609;Barrinha;SP
2026-07-05;13975;3514601;Dumont;SP
2026-07-05;13975;3525102;Jardinópolis;SP
2026-07-05;13975;3540200;Pontal;SP
2026-07-05;13975;3543402;Ribeirão Preto;SP
2026-07-05;13975;3551702;Sertãozinho;SP
2026-07-05;13976;3525102;Jardinópolis;SP
2026-07-05;13976;3539509;Pitangueiras;SP
2026-07-05;13976;3540200;Pontal;SP
2026-07-05;13976;3544905;Sales Oliveira;SP
2026-07-05;13976;3551702;Sertãozinho;SP
2026-07-05;13977;3539509;Pitangueiras;SP
2026-07-05;13977;3556800;Viradouro;SP
2026-07-05;13978;3516200;Franca;SP
2026-07-05;13978;3523701;Itirapuã;SP
2026-07-05;13978;3536307;Patrocínio Paulista;SP
2026-07-05;13979;3513207;Cristais Paulista;SP
2026-07-05;13979;3516200;Franca;SP
2026-07-05;13979;3524105;Ituverava;SP
2026-07-05;13979;3525409;Jeriquara;SP
2026-07-05;13979;3537008;Pedregulho;SP
2026-07-05;13979;3543105;Ribeirão Corrente;SP
2026-07-05;13980;3513207;Cristais Paulista;SP
2026-07-05;13980;3516200;Franca;SP
2026-07-05;13980;3536307;Patrocínio Paulista;SP
2026-07-05;13980;3537008;Pedregulho;SP
2026-07-05;13981;3516200;Franca;SP
2026-07-05;13981;3536307;Patrocínio Paulista;SP
2026-07-05;13981;3542701;Restinga;SP
2026-07-05;13981;3543105;Ribeirão Corrente;SP
2026-07-05;13981;3549508;São José da Bela Vista;SP
2026-07-05;13982;3516200;Franca;SP
2026-07-05;13982;3536307;Patrocínio Paulista;SP
2026-07-05;13983;3508207;Buritizal;SP
2026-07-05;13983;3513207;Cristais Paulista;SP
2026-07-05;13983;3520103;Igarapava;SP
2026-07-05;13983;3524105;Ituverava;SP
2026-07-05;13983;3525409;Jeriquara;SP
2026-07-05;13983;3537008;Pedregulho;SP
2026-07-05;13983;3543600;Rifaina;SP
2026-07-05;13984;3503000;Aramina;SP
2026-07-05;13984;3508207;Buritizal;SP
2026-07-05;13984;3520103;Igarapava;SP
2026-07-05;13984;3524105;Ituverava;SP
2026-07-05;13984;3529708;Miguelópolis;SP
2026-07-05;13985;3501103;Alto Alegre;SP
2026-07-05;13985;3507704;Braúna;SP
2026-07-05;13985;3511904;Clementina;SP
2026-07-05;13985;3517109;Glicério;SP
2026-07-05;13985;3527702;Luiziânia;SP
2026-07-05;13985;3537305;Penápolis;SP
2026-07-05;13986;3508207;Buritizal;SP
2026-07-05;13986;3517703;Guará;SP
2026-07-05;13986;3524105;Ituverava;SP
2026-07-05;13986;3525409;Jeriquara;SP
2026-07-05;13986;3529708;Miguelópolis;SP
2026-07-05;13986;3543105;Ribeirão Corrente;SP
2026-07-05;13987;3517703;Guará;SP
2026-07-05;13987;3524105;Ituverava;SP
2026-07-05;13987;3549409;São Joaquim da Barra;SP
2026-07-05;13988;3517406;Guaíra;SP
2026-07-05;13988;3529708;Miguelópolis;SP
2026-07-05;13989;3517406;Guaíra;SP
2026-07-05;13989;3517703;Guará;SP
2026-07-05;13989;3521309;Ipuã;SP
2026-07-05;13989;3524105;Ituverava;SP
2026-07-05;13989;3549409;São Joaquim da Barra;SP
2026-07-05;13990;3517703;Guará;SP
2026-07-05;13990;3534302;Orlândia;SP
2026-07-05;13990;3549409;São Joaquim da Barra;SP
2026-07-05;13990;3549508;São José da Bela Vista;SP
2026-07-05;13991;3531902;Morro Agudo;SP
2026-07-05;13991;3534302;Orlândia;SP
2026-07-05;13991;3549409;São Joaquim da Barra;SP
2026-07-05;13992;3533601;Nuporanga;SP
2026-07-05;13992;3534302;Orlândia;SP
2026-07-05;13992;3544905;Sales Oliveira;SP
2026-07-05;13992;3549409;São Joaquim da Barra;SP
2026-07-05;13993;3505906;Batatais;SP
2026-07-05;13993;3533601;Nuporanga;SP
2026-07-05;13993;3544905;Sales Oliveira;SP
2026-07-05;13994;3517406;Guaíra;SP
2026-07-05;13994;3521309;Ipuã;SP
2026-07-05;13994;3529708;Miguelópolis;SP
2026-07-05;13994;3531902;Morro Agudo;SP
2026-07-05;13995;3505500;Barretos;SP
2026-07-05;13995;3512100;Colômbia;SP
2026-07-05;13996;3505500;Barretos;SP
2026-07-05;13996;3517406;Guaíra;SP
2026-07-05;13997;3505500;Barretos;SP
2026-07-05;13997;3524204;Jaborandi;SP
2026-07-05;13998;3505500;Barretos;SP
2026-07-05;13998;3512001;Colina;SP
2026-07-05;13998;3524204;Jaborandi;SP
2026-07-05;13999;3505500;Barretos;SP
2026-07-05;13999;3506102;Bebedouro;SP
2026-07-05;13999;3512001;Colina;SP
2026-07-05;13999;3524204;Jaborandi;SP
2026-07-05;13999;3554409;Terra Roxa;SP
2026-07-05;14000;3509304;Cajobi;SP
2026-07-05;14000;3514957;Embaúba;SP
2026-07-05;14000;3533908;Olímpia;SP
2026-07-05;14000;3535705;Paraíso;SP
2026-07-05;14000;3551900;Severínia;SP
2026-07-05;14001;3506102;Bebedouro;SP
2026-07-05;14001;3509304;Cajobi;SP
2026-07-05;14001;3512001;Colina;SP
2026-07-05;14001;3531506;Monte Azul Paulista;SP
2026-07-05;14001;3535705;Paraíso;SP
2026-07-05;14001;3539004;Pirangi;SP
2026-07-05;14002;3506102;Bebedouro;SP
2026-07-05;14002;3512001;Colina;SP
2026-07-05;14002;3531506;Monte Azul Paulista;SP
2026-07-05;14002;3539004;Pirangi;SP
2026-07-05;14002;3539509;Pitangueiras;SP
2026-07-05;14002;3553104;Taiaçu;SP
2026-07-05;14002;3553203;Taiúva;SP
2026-07-05;14002;3553658;Taquaral;SP
2026-07-05;14002;3556800;Viradouro;SP
2026-07-05;14003;3506102;Bebedouro;SP
2026-07-05;14003;3531902;Morro Agudo;SP
2026-07-05;14003;3539509;Pitangueiras;SP
2026-07-05;14003;3554409;Terra Roxa;SP
2026-07-05;14003;3556800;Viradouro;SP
2026-07-05;14004;3507902;Brotas;SP
2026-07-05;14004;3519303;Ibaté;SP
2026-07-05;14004;3542909;Ribeirão Bonito;SP
2026-07-05;14004;3548906;São Carlos;SP
2026-07-05;14005;3548054;Santo Antônio do Aracanguá;SP
2026-07-05;14006;3507506;Botucatu;SP
2026-07-05;14006;3523503;Itatinga;SP
2026-07-05;14007;3506904;Bofete;SP
2026-07-05;14007;3507506;Botucatu;SP
2026-07-05;14007;3523503;Itatinga;SP
2026-07-05;14007;3536109;Pardinho;SP
2026-07-05;14008;3501509;Alvinlândia;SP
2026-07-05;14008;3509809;Campos Novos Paulista;SP
2026-07-05;14008;3516606;Gália;SP
2026-07-05;14008;3516705;Garça;SP
2026-07-05;14008;3527801;Lupércio;SP
2026-07-05;14008;3529005;Marília;SP
2026-07-05;14008;3533700;Ocauçu;SP
2026-07-05;14008;3556602;Vera Cruz;SP
2026-07-05;14009;3508801;Cafelândia;SP
2026-07-05;14009;3538907;Pirajuí;SP
2026-07-05;14009;3540101;Pongaí;SP
2026-07-05;14009;3555901;Uru;SP
2026-07-05;14010;3504701;Balbinos;SP
2026-07-05;14010;3519105;Iacanga;SP
2026-07-05;14010;3538907;Pirajuí;SP
2026-07-05;14010;3542503;Reginópolis;SP
2026-07-05;14010;3555901;Uru;SP
2026-07-05;14011;4302105;Bento Gonçalves;RS
2026-07-05;14011;4305959;Cotiporã;RS
2026-07-05;14011;4312385;Monte Belo do Sul;RS
2026-07-05;14011;4314530;;
2026-07-05;14011;4317251;Santa Tereza;RS
2026-07-05;14011;4319711;São Valentim do Sul;RS
2026-07-05;14011;4322806;Veranópolis;RS
2026-07-05;14012;4302105;Bento Gonçalves;RS
2026-07-05;14012;4305934;Coronel Pilar;RS
2026-07-05;14012;4307906;Farroupilha;RS
2026-07-05;14012;4308607;Garibaldi;RS
2026-07-05;14012;4312385;Monte Belo do Sul;RS
2026-07-05;14012;4317251;Santa Tereza;RS
2026-07-05;14012;4319711;São Valentim do Sul;RS
2026-07-05;14013;4303103;Cachoeirinha;RS
2026-07-05;14013;4309209;Gravataí;RS
2026-07-05;14014;4300455;Alegria;RS
2026-07-05;14014;4302154;Boa Vista das Missões;RS
2026-07-05;14014;4302204;Boa Vista do Buricá;RS
2026-07-05;14014;4302378;Bom Progresso;RS
2026-07-05;14014;4302600;Braga;RS
2026-07-05;14014;4304002;Campo Novo;RS
2026-07-05;14014;4305405;Chiapetta;RS
2026-07-05;14014;4305900;Coronel Bicaco;RS
2026-07-05;14014;4306007;Crissiumal;RS
2026-07-05;14014;4306072;Cristal do Sul;RS
2026-07-05;14014;4306429;Dois Irmãos das Missões;RS
2026-07-05;14014;4307302;Erval Seco;RS
2026-07-05;14014;4308508;Frederico Westphalen;RS
2026-07-05;14014;4309605;Horizontina;RS
2026-07-05;14014;4309704;Humaitá;RS
2026-07-05;14014;4310413;Inhacorá;RS
2026-07-05;14014;4312302;Miraguaí;RS
2026-07-05;14014;4313011;Nova Candelária;RS
2026-07-05;14014;4313706;Palmeira das Missões;RS
2026-07-05;14014;4315404;Redentora;RS
2026-07-05;14014;4317806;Santo Augusto;RS
2026-07-05;14014;4318499;São José do Inhacorá;RS
2026-07-05;14014;4319109;São Martinho;RS
2026-07-05;14014;4319737;São Valério do Sul;RS
2026-07-05;14014;4320206;Seberi;RS
2026-07-05;14014;4320230;Sede Nova;RS
2026-07-05;14014;4321329;Taquaruçu do Sul;RS
2026-07-05;14014;4321808;Três de Maio;RS
2026-07-05;14014;4321907;Três Passos;RS
2026-07-05;14015;4302303;Bom Jesus;RS
2026-07-05;14015;4303608;Cambará do Sul;RS
2026-07-05;14015;4304408;Canela;RS
2026-07-05;14015;4305108;Caxias do Sul;RS
2026-07-05;14015;4309100;Gramado;RS
2026-07-05;14015;4310108;Igrejinha;RS
2026-07-05;14015;4311122;Jaquirana;RS
2026-07-05;14015;4313201;Nova Petrópolis;RS
2026-07-05;14015;4315750;Riozinho;RS
2026-07-05;14015;4316006;Rolante;RS
2026-07-05;14015;4318200;São Francisco de Paula;RS
2026-07-05;14015;4318622;São José dos Ausentes;RS
2026-07-05;14015;4321204;Taquara;RS
2026-07-05;14015;4321709;Três Coroas;RS
2026-07-05;14016;4301651;Barão;RS
2026-07-05;14016;4302105;Bento Gonçalves;RS
2026-07-05;14016;4302253;Boa Vista do Sul;RS
2026-07-05;14016;4304804;Carlos Barbosa;RS
2026-07-05;14016;4305934;Coronel Pilar;RS
2026-07-05;14016;4307906;Farroupilha;RS
2026-07-05;14016;4308607;Garibaldi;RS
2026-07-05;14017;4304903;Casca;RS
2026-07-05;14017;4305504;Ciríaco;RS
2026-07-05;14017;4306304;David Canabarro;RS
2026-07-05;14017;4308854;Gentil;RS
2026-07-05;14017;4309258;Guabiju;RS
2026-07-05;14017;4309902;Ibiraiaras;RS
2026-07-05;14017;4310579;Itapuca;RS
2026-07-05;14017;4311304;Lagoa Vermelha;RS
2026-07-05;14017;4312351;Montauri;RS
2026-07-05;14017;4312757;Nova Alvorada;RS
2026-07-05;14017;4312807;Nova Araçá;RS
2026-07-05;14017;4312906;Nova Bassano;RS
2026-07-05;14017;4313300;Nova Prata;RS
2026-07-05;14017;4314001;Paraí;RS
2026-07-05;14017;4317558;Santo Antônio do Palma;RS
2026-07-05;14017;4318051;São Domingos do Sul;RS
2026-07-05;14017;4318440;São Jorge;RS
2026-07-05;14017;4320404;Serafina Corrêa;RS
2026-07-05;14017;4322350;União da Serra;RS
2026-07-05;14017;4322558;Vanini;RS
2026-07-05;14017;4323408;Vila Maria;RS
2026-07-05;14018;4305108;Caxias do Sul;RS
2026-07-05;14018;4307906;Farroupilha;RS
2026-07-05;14018;4322541;Vale Real;RS
2026-07-05;14019;4305108;Caxias do Sul;RS
2026-07-05;14020;4305108;Caxias do Sul;RS
2026-07-05;14021;4300802;Antônio Prado;RS
2026-07-05;14021;4305108;Caxias do Sul;RS
2026-07-05;14021;4308201;Flores da Cunha;RS
2026-07-05;14021;4313086;Nova Pádua;RS
2026-07-05;14021;4318200;São Francisco de Paula;RS
2026-07-05;14021;4319000;São Marcos;RS
2026-07-05;14022;4300802;Antônio Prado;RS
2026-07-05;14022;4305108;Caxias do Sul;RS
2026-07-05;14022;4308201;Flores da Cunha;RS
2026-07-05;14022;4313086;Nova Pádua;RS
2026-07-05;14023;4305207;Cerro Largo;RS
2026-07-05;14023;4306353;Dezesseis de Novembro;RS
2026-07-05;14023;4309506;Guarani das Missões;RS
2026-07-05;14023;4314555;Pirapó;RS
2026-07-05;14023;4316303;Roque Gonzales;RS
2026-07-05;14023;4316477;Salvador das Missões;RS
2026-07-05;14023;4317509;Santo Ângelo;RS
2026-07-05;14023;4319208;São Nicolau;RS
2026-07-05;14023;4319307;São Paulo das Missões;RS
2026-07-05;14023;4319372;São Pedro do Butiá;RS
2026-07-05;14023;4320578;Sete de Setembro;RS
2026-07-05;14024;4300208;Ajuricaba;RS
2026-07-05;14024;4301503;Augusto Pestana;RS
2026-07-05;14024;4302220;Boa Vista do Cadeado;RS
2026-07-05;14024;4302584;Bozano;RS
2026-07-05;14024;4306106;Cruz Alta;RS
2026-07-05;14024;4307831;Eugênio de Castro;RS
2026-07-05;14024;4310207;Ijuí;RS
2026-07-05;14024;4314308;Pejuçara;RS
2026-07-05;14025;4300307;Alecrim;RS
2026-07-05;14025;4309001;Giruá;RS
2026-07-05;14025;4313425;Novo Machado;RS
2026-07-05;14025;4315057;Porto Mauá;RS
2026-07-05;14025;4317202;Santa Rosa;RS
2026-07-05;14025;4317509;Santo Ângelo;RS
2026-07-05;14025;4321808;Três de Maio;RS
2026-07-05;14025;4322103;Tucunduva;RS
2026-07-05;14025;4322301;Tuparendi;RS
2026-07-05;14026;4300901;Aratiba;RS
2026-07-05;14026;4301701;Barão de Cotegipe;RS
2026-07-05;14026;4301925;Barra do Rio Azul;RS
2026-07-05;14026;4302055;Benjamin Constant do Sul;RS
2026-07-05;14026;4303806;Campinas do Sul;RS
2026-07-05;14026;4305801;Constantina;RS
2026-07-05;14026;4306130;Cruzaltense;RS
2026-07-05;14026;4306957;Entre Rios do Sul;RS
2026-07-05;14026;4307203;Erval Grande;RS
2026-07-05;14026;4308052;Faxinalzinho;RS
2026-07-05;14026;4309126;Gramado dos Loureiros;RS
2026-07-05;14026;4310702;Itatiba do Sul;RS
2026-07-05;14026;4311601;Liberato Salzano;RS
2026-07-05;14026;4312005;Mariano Moro;RS
2026-07-05;14026;4312708;Nonoai;RS
2026-07-05;14026;4314787;Ponte Preta;RS
2026-07-05;14026;4315552;Rio dos Índios;RS
2026-07-05;14026;4319703;São Valentim;RS
2026-07-05;14026;4320602;Severiano de Almeida;RS
2026-07-05;14026;4321634;Três Arroios;RS
2026-07-05;14026;4321857;Três Palmeiras;RS
2026-07-05;14026;4321956;Trindade do Sul;RS
2026-07-05;14027;4300901;Aratiba;RS
2026-07-05;14027;4301552;Áurea;RS
2026-07-05;14027;4301701;Barão de Cotegipe;RS
2026-07-05;14027;4301925;Barra do Rio Azul;RS
2026-07-05;14027;4303806;Campinas do Sul;RS
2026-07-05;14027;4306973;Erebango;RS
2026-07-05;14027;4307005;Erechim;RS
2026-07-05;14027;4307203;Erval Grande;RS
2026-07-05;14027;4308706;Gaurama;RS
2026-07-05;14027;4308904;Getúlio Vargas;RS
2026-07-05;14027;4310702;Itatiba do Sul;RS
2026-07-05;14027;4310900;Jacutinga;RS
2026-07-05;14027;4314134;Paulo Bento;RS
2026-07-05;14027;4314787;Ponte Preta;RS
2026-07-05;14027;4315313;Quatro Irmãos;RS
2026-07-05;14027;4316105;Ronda Alta;RS
2026-07-05;14027;4319703;São Valentim;RS
2026-07-05;14027;4321634;Três Arroios;RS
2026-07-05;14027;4321857;Três Palmeiras;RS
2026-07-05;14028;4300059;Água Santa;RS
2026-07-05;14028;4305371;Charrua;RS
2026-07-05;14028;4306973;Erebango;RS
2026-07-05;14028;4307005;Erechim;RS
2026-07-05;14028;4307559;Estação;RS
2026-07-05;14028;4308904;Getúlio Vargas;RS
2026-07-05;14028;4310462;Ipiranga do Sul;RS
2026-07-05;14028;4315313;Quatro Irmãos;RS
2026-07-05;14028;4320503;Sertão;RS
2026-07-05;14028;4320909;Tapejara;RS
2026-07-05;14029;4300570;Alto Feliz;RS
2026-07-05;14029;4302105;Bento Gonçalves;RS
2026-07-05;14029;4304804;Carlos Barbosa;RS
2026-07-05;14029;4305108;Caxias do Sul;RS
2026-07-05;14029;4307906;Farroupilha;RS
2026-07-05;14029;4308201;Flores da Cunha;RS
2026-07-05;14029;4313086;Nova Pádua;RS
2026-07-05;14029;4313359;Nova Roma do Sul;RS
2026-07-05;14029;4314530;;
2026-07-05;14030;4300505;Alpestre;RS
2026-07-05;14030;4300646;Ametista do Sul;RS
2026-07-05;14030;4303400;Caiçara;RS
2026-07-05;14030;4307302;Erval Seco;RS
2026-07-05;14030;4308508;Frederico Westphalen;RS
2026-07-05;14030;4309126;Gramado dos Loureiros;RS
2026-07-05;14030;4310504;Iraí;RS
2026-07-05;14030;4312708;Nonoai;RS
2026-07-05;14030;4313805;Palmitinho;RS
2026-07-05;14030;4314498;Pinheirinho do Vale;RS
2026-07-05;14030;4314704;Planalto;RS
2026-07-05;14030;4315552;Rio dos Índios;RS
2026-07-05;14030;4320206;Seberi;RS
2026-07-05;14030;4321329;Taquaruçu do Sul;RS
2026-07-05;14030;4323101;Vicente Dutra;RS
2026-07-05;14030;4323507;Vista Alegre;RS
2026-07-05;14030;4323705;Vista Gaúcha;RS
2026-07-05;14031;4301552;Áurea;RS
2026-07-05;14031;4304853;Carlos Gomes;RS
2026-07-05;14031;4305116;Centenário;RS
2026-07-05;14031;4307005;Erechim;RS
2026-07-05;14031;4308706;Gaurama;RS
2026-07-05;14031;4308904;Getúlio Vargas;RS
2026-07-05;14031;4311908;Marcelino Ramos;RS
2026-07-05;14031;4312005;Mariano Moro;RS
2026-07-05;14031;4312203;Maximiliano de Almeida;RS
2026-07-05;14031;4313607;Paim Filho;RS
2026-07-05;14031;4316600;Sananduva;RS
2026-07-05;14031;4320602;Severiano de Almeida;RS
2026-07-05;14031;4321634;Três Arroios;RS
2026-07-05;14031;4322905;Viadutos;RS
2026-07-05;14032;4309050;Glorinha;RS
2026-07-05;14032;4309209;Gravataí;RS
2026-07-05;14032;4317608;Santo Antônio da Patrulha;RS
2026-07-05;14032;4321204;Taquara;RS
2026-07-05;14033;4303103;Cachoeirinha;RS
2026-07-05;14033;4309209;Gravataí;RS
2026-07-05;14033;4320008;Sapucaia do Sul;RS
2026-07-05;14034;4300703;Anta Gorda;RS
2026-07-05;14034;4301404;Arvorezinha;RS
2026-07-05;14034;4304903;Casca;RS
2026-07-05;14034;4305959;Cotiporã;RS
2026-07-05;14034;4306452;Dois Lajeados;RS
2026-07-05;14034;4309407;Guaporé;RS
2026-07-05;14034;4310306;Ilópolis;RS
2026-07-05;14034;4310579;Itapuca;RS
2026-07-05;14034;4312351;Montauri;RS
2026-07-05;14034;4312807;Nova Araçá;RS
2026-07-05;14034;4312906;Nova Bassano;RS
2026-07-05;14034;4315206;Putinga;RS
2026-07-05;14034;4319711;São Valentim do Sul;RS
2026-07-05;14034;4320404;Serafina Corrêa;RS
2026-07-05;14034;4322350;União da Serra;RS
2026-07-05;14035;4300455;Alegria;RS
2026-07-05;14035;4302204;Boa Vista do Buricá;RS
2026-07-05;14035;4306007;Crissiumal;RS
2026-07-05;14035;4306734;Doutor Maurício Cardoso;RS
2026-07-05;14035;4309605;Horizontina;RS
2026-07-05;14035;4310405;Independência;RS
2026-07-05;14035;4310413;Inhacorá;RS
2026-07-05;14035;4313425;Novo Machado;RS
2026-07-05;14035;4315057;Porto Mauá;RS
2026-07-05;14035;4318499;São José do Inhacorá;RS
2026-07-05;14035;4321808;Três de Maio;RS
2026-07-05;14035;4322103;Tucunduva;RS
2026-07-05;14036;4307500;Espumoso;RS
2026-07-05;14036;4308458;Fortaleza dos Valos;RS
2026-07-05;14036;4310009;Ibirubá;RS
2026-07-05;14036;4311270;Lagoa dos Três Cantos;RS
2026-07-05;14036;4312658;Não-Me-Toque;RS
2026-07-05;14036;4315354;Quinze de Novembro;RS
2026-07-05;14036;4316436;Saldanha Marinho;RS
2026-07-05;14036;4316709;Santa Bárbara do Sul;RS
2026-07-05;14036;4320305;Selbach;RS
2026-07-05;14036;4321006;Tapera;RS
2026-07-05;14036;4323200;Victor Graeff;RS
2026-07-05;14037;4301800;Barracão;RS
2026-07-05;14037;4303202;Cacique Doble;RS
2026-07-05;14037;4304622;Capão Bonito do Sul;RS
2026-07-05;14037;4304952;Caseiros;RS
2026-07-05;14037;4305504;Ciríaco;RS
2026-07-05;14037;4306304;David Canabarro;RS
2026-07-05;14037;4307401;Esmeralda;RS
2026-07-05;14037;4309902;Ibiraiaras;RS
2026-07-05;14037;4311304;Lagoa Vermelha;RS
2026-07-05;14037;4312617;Muitos Capões;RS
2026-07-05;14037;4312625;Muliterno;RS
2026-07-05;14037;4314464;Pinhal da Serra;RS
2026-07-05;14037;4316600;Sananduva;RS
2026-07-05;14037;4317954;Santo Expedito do Sul;RS
2026-07-05;14037;4322509;Vacaria;RS
2026-07-05;14038;4303558;Camargo;RS
2026-07-05;14038;4304903;Casca;RS
2026-07-05;14038;4311809;Marau;RS
2026-07-05;14038;4312351;Montauri;RS
2026-07-05;14038;4314100;Passo Fundo;RS
2026-07-05;14038;4323408;Vila Maria;RS
2026-07-05;14039;4300570;Alto Feliz;RS
2026-07-05;14039;4304804;Carlos Barbosa;RS
2026-07-05;14039;4305108;Caxias do Sul;RS
2026-07-05;14039;4307906;Farroupilha;RS
2026-07-05;14039;4308102;Feliz;RS
2026-07-05;14039;4309100;Gramado;RS
2026-07-05;14039;4311643;Linha Nova;RS
2026-07-05;14039;4313201;Nova Petrópolis;RS
2026-07-05;14039;4314423;Picada Café;RS
2026-07-05;14039;4322541;Vale Real;RS
2026-07-05;14040;4300661;André da Rocha;RS
2026-07-05;14040;4300802;Antônio Prado;RS
2026-07-05;14040;4307864;Fagundes Varela;RS
2026-07-05;14040;4309258;Guabiju;RS
2026-07-05;14040;4309407;Guaporé;RS
2026-07-05;14040;4310439;Ipê;RS
2026-07-05;14040;4311304;Lagoa Vermelha;RS
2026-07-05;14040;4312807;Nova Araçá;RS
2026-07-05;14040;4312906;Nova Bassano;RS
2026-07-05;14040;4313300;Nova Prata;RS
2026-07-05;14040;4315172;Protásio Alves;RS
2026-07-05;14040;4323309;Vila Flores;RS
2026-07-05;14040;4323606;Vista Alegre do Prata;RS
2026-07-05;14041;4301800;Barracão;RS
2026-07-05;14041;4303202;Cacique Doble;RS
2026-07-05;14041;4304622;Capão Bonito do Sul;RS
2026-07-05;14041;4304853;Carlos Gomes;RS
2026-07-05;14041;4305116;Centenário;RS
2026-07-05;14041;4311304;Lagoa Vermelha;RS
2026-07-05;14041;4311700;Machadinho;RS
2026-07-05;14041;4311908;Marcelino Ramos;RS
2026-07-05;14041;4312203;Maximiliano de Almeida;RS
2026-07-05;14041;4313607;Paim Filho;RS
2026-07-05;14041;4316600;Sananduva;RS
2026-07-05;14041;4317954;Santo Expedito do Sul;RS
2026-07-05;14041;4318424;São João da Urtiga;RS
2026-07-05;14041;4318606;São José do Ouro;RS
2026-07-05;14041;4322186;Tupanci do Sul;RS
2026-07-05;14041;4322905;Viadutos;RS
2026-07-05;14042;4301958;Barra Funda;RS
2026-07-05;14042;4302154;Boa Vista das Missões;RS
2026-07-05;14042;4305801;Constantina;RS
2026-07-05;14042;4311429;Lajeado do Bugre;RS
2026-07-05;14042;4313466;Novo Xingu;RS
2026-07-05;14042;4313490;Novo Barreiro;RS
2026-07-05;14042;4313706;Palmeira das Missões;RS
2026-07-05;14042;4316428;Sagrada Família;RS
2026-07-05;14042;4318457;São José das Missões;RS
2026-07-05;14042;4319364;São Pedro das Missões;RS
2026-07-05;14042;4320107;Sarandi;RS
2026-07-05;14043;4310108;Igrejinha;RS
2026-07-05;14043;4313060;Nova Hartz;RS
2026-07-05;14043;4314050;Parobé;RS
2026-07-05;14044;4305975;Coxilha;RS
2026-07-05;14044;4307054;Ernestina;RS
2026-07-05;14044;4309951;Ibirapuitã;RS
2026-07-05;14044;4311809;Marau;RS
2026-07-05;14044;4314100;Passo Fundo;RS
2026-07-05;14044;4320503;Sertão;RS
2026-07-05;14044;4321469;Tio Hugo;RS
2026-07-05;14045;4314100;Passo Fundo;RS
2026-07-05;14046;4304309;Cândido Godói;RS
2026-07-05;14046;4309001;Giruá;RS
2026-07-05;14046;4317202;Santa Rosa;RS
2026-07-05;14046;4317905;Santo Cristo;RS
2026-07-05;14046;4320321;Senador Salgado Filho;RS
2026-07-05;14046;4322343;Ubiretama;RS
2026-07-05;14047;4305009;Catuípe;RS
2026-07-05;14047;4317509;Santo Ângelo;RS
2026-07-05;14048;4306932;Entre-Ijuís;RS
2026-07-05;14048;4307831;Eugênio de Castro;RS
2026-07-05;14048;4309506;Guarani das Missões;RS
2026-07-05;14048;4311155;Jóia;RS
2026-07-05;14048;4317509;Santo Ângelo;RS
2026-07-05;14048;4320578;Sete de Setembro;RS
